HaploidChromosomeNum = 10
RandomSeed = 0.2
Pop1AvgAlleleFreq = 1
Pop1AvgAlleleFreqStdev = 0
Pop2AvgAlleleFreq = 1
Pop2AvgAlleleFreqStdev = 0
:chr 1	len = 2.5e+07	centromere = 2.5e+07

Num	Position Percentage	Position Abs.	Freq. Pop 1	Freq. Pop 2
224	0.217256	5.43139e+06	1	0
225	0.219486	5.48716e+06	1	0
226	0.221362	5.53406e+06	1	0
227	0.221569	5.53923e+06	1	0
228	0.2225	5.56251e+06	1	0
229	0.223343	5.58357e+06	1	0
230	0.223916	5.59791e+06	1	0
231	0.224069	5.60173e+06	1	0
232	0.224161	5.60403e+06	1	0
233	0.226318	5.65794e+06	1	0
234	0.228433	5.71083e+06	1	0
235	0.229814	5.74536e+06	1	0
236	0.230284	5.75709e+06	1	0
237	0.231368	5.7842e+06	1	0
238	0.231923	5.79807e+06	1	0
239	0.235	5.875e+06	1	0
240	0.238316	5.95789e+06	1	0
241	0.238958	5.97396e+06	1	0
242	0.239394	5.98484e+06	1	0
243	0.240417	6.01043e+06	1	0
244	0.240568	6.0142e+06	1	0
245	0.24083	6.02074e+06	1	0
246	0.243283	6.08209e+06	1	0
247	0.243287	6.08218e+06	1	0
248	0.244446	6.11116e+06	1	0
249	0.246113	6.15281e+06	1	0
250	0.246404	6.16011e+06	1	0
251	0.247221	6.18052e+06	1	0
252	0.248158	6.20396e+06	1	0
253	0.249509	6.23772e+06	1	0
254	0.25179	6.29474e+06	1	0
255	0.252331	6.30828e+06	1	0
256	0.253102	6.32756e+06	1	0
257	0.253448	6.3362e+06	1	0
258	0.253604	6.34009e+06	1	0
259	0.258972	6.47429e+06	1	0
260	0.261123	6.52808e+06	1	0
261	0.261685	6.54212e+06	1	0
262	0.265436	6.6359e+06	1	0
263	0.265607	6.64018e+06	1	0
264	0.267608	6.6902e+06	1	0
265	0.268117	6.70293e+06	1	0
266	0.268511	6.71279e+06	1	0
267	0.269623	6.74056e+06	1	0
268	0.269749	6.74372e+06	1	0
269	0.270268	6.7567e+06	1	0
270	0.270806	6.77016e+06	1	0
271	0.271952	6.7988e+06	1	0
272	0.272178	6.80445e+06	1	0
273	0.273435	6.83587e+06	1	0
274	0.274124	6.85311e+06	1	0
275	0.277675	6.94187e+06	1	0
276	0.278311	6.95777e+06	1	0
277	0.279351	6.98378e+06	1	0
278	0.281674	7.04185e+06	1	0
279	0.283122	7.07805e+06	1	0
280	0.283553	7.08883e+06	1	0
281	0.284569	7.11424e+06	1	0
282	0.284979	7.12448e+06	1	0
283	0.286286	7.15716e+06	1	0
284	0.286873	7.17183e+06	1	0
285	0.287734	7.19335e+06	1	0
286	0.288834	7.22086e+06	1	0
287	0.290036	7.2509e+06	1	0
288	0.290166	7.25415e+06	1	0
289	0.290662	7.26656e+06	1	0
290	0.290675	7.26686e+06	1	0
291	0.292522	7.31305e+06	1	0
292	0.292555	7.31387e+06	1	0
293	0.293154	7.32884e+06	1	0
294	0.294157	7.35393e+06	1	0
295	0.29429	7.35726e+06	1	0
296	0.295817	7.39543e+06	1	0
297	0.296084	7.4021e+06	1	0
298	0.296123	7.40308e+06	1	0
299	0.296183	7.40458e+06	1	0
300	0.297763	7.44408e+06	1	0
301	0.298005	7.45012e+06	1	0
302	0.300192	7.5048e+06	1	0
303	0.300777	7.51942e+06	1	0
304	0.305996	7.64991e+06	1	0
305	0.306407	7.66019e+06	1	0
306	0.307889	7.69721e+06	1	0
307	0.3083	7.7075e+06	1	0
308	0.309233	7.73081e+06	1	0
309	0.309586	7.73965e+06	1	0
310	0.309621	7.74053e+06	1	0
311	0.309862	7.74654e+06	1	0
312	0.310427	7.76067e+06	1	0
313	0.310492	7.76229e+06	1	0
314	0.312422	7.81056e+06	1	0
315	0.313977	7.84944e+06	1	0
316	0.315369	7.88421e+06	1	0
317	0.315745	7.89362e+06	1	0
318	0.315793	7.89483e+06	1	0
319	0.316065	7.90162e+06	1	0
320	0.316183	7.90458e+06	1	0
321	0.316832	7.9208e+06	1	0
322	0.31697	7.92424e+06	1	0
323	0.317335	7.93337e+06	1	0
324	0.317416	7.93539e+06	1	0
325	0.318192	7.95481e+06	1	0
326	0.319487	7.98717e+06	1	0
327	0.31964	7.99101e+06	1	0
328	0.320281	8.00703e+06	1	0
329	0.323344	8.0836e+06	1	0
330	0.324548	8.1137e+06	1	0
331	0.325374	8.13435e+06	1	0
332	0.32644	8.16101e+06	1	0
333	0.328237	8.20593e+06	1	0
334	0.329048	8.22619e+06	1	0
335	0.331622	8.29055e+06	1	0
336	0.332428	8.3107e+06	1	0
337	0.332625	8.31563e+06	1	0
338	0.333911	8.34777e+06	1	0
339	0.33443	8.36076e+06	1	0
340	0.33468	8.367e+06	1	0
341	0.336895	8.42236e+06	1	0
342	0.337226	8.43065e+06	1	0
343	0.337439	8.43596e+06	1	0
344	0.337847	8.44618e+06	1	0
345	0.338502	8.46255e+06	1	0
346	0.339561	8.48902e+06	1	0
347	0.340062	8.50154e+06	1	0
348	0.34007	8.50174e+06	1	0
349	0.341527	8.53817e+06	1	0
350	0.341769	8.54423e+06	1	0
351	0.342722	8.56805e+06	1	0
352	0.342926	8.57314e+06	1	0
353	0.343062	8.57656e+06	1	0
354	0.343673	8.59182e+06	1	0
355	0.343691	8.59229e+06	1	0
356	0.343905	8.59763e+06	1	0
357	0.344459	8.61147e+06	1	0
358	0.345748	8.6437e+06	1	0
359	0.346489	8.66222e+06	1	0
360	0.346622	8.66554e+06	1	0
361	0.3517	8.79251e+06	1	0
362	0.353655	8.84139e+06	1	0
363	0.353743	8.84359e+06	1	0
364	0.35494	8.8735e+06	1	0
365	0.356193	8.90482e+06	1	0
366	0.356211	8.90529e+06	1	0
367	0.356873	8.92183e+06	1	0
368	0.358248	8.95619e+06	1	0
369	0.358673	8.96683e+06	1	0
370	0.359036	8.97591e+06	1	0
371	0.366524	9.16309e+06	1	0
372	0.366724	9.1681e+06	1	0
373	0.367923	9.19809e+06	1	0
374	0.370087	9.25218e+06	1	0
375	0.370505	9.26263e+06	1	0
376	0.370803	9.27006e+06	1	0
377	0.372521	9.31302e+06	1	0
378	0.372593	9.31483e+06	1	0
379	0.375342	9.38356e+06	1	0
380	0.377449	9.43622e+06	1	0
381	0.377734	9.44334e+06	1	0
382	0.380187	9.50468e+06	1	0
383	0.380688	9.51721e+06	1	0
384	0.381433	9.53583e+06	1	0
385	0.382575	9.56437e+06	1	0
386	0.383548	9.58871e+06	1	0
387	0.384019	9.60047e+06	1	0
388	0.385068	9.6267e+06	1	0
389	0.3851	9.62749e+06	1	0
390	0.385229	9.63072e+06	1	0
391	0.385455	9.63638e+06	1	0
392	0.38637	9.65926e+06	1	0
393	0.386627	9.66567e+06	1	0
394	0.386915	9.67288e+06	1	0
395	0.391563	9.78907e+06	1	0
396	0.394332	9.8583e+06	1	0
397	0.394484	9.8621e+06	1	0
398	0.394812	9.8703e+06	1	0
399	0.395242	9.88106e+06	1	0
400	0.397166	9.92915e+06	1	0
401	0.397392	9.9348e+06	1	0
402	0.397433	9.93581e+06	1	0
403	0.398321	9.95802e+06	1	0
404	0.398469	9.96173e+06	1	0
405	0.398489	9.96221e+06	1	0
406	0.3992	9.97999e+06	1	0
407	0.399664	9.99159e+06	1	0
408	0.400098	1.00024e+07	1	0
409	0.400962	1.0024e+07	1	0
410	0.401347	1.00337e+07	1	0
411	0.402751	1.00688e+07	1	0
412	0.403548	1.00887e+07	1	0
413	0.404535	1.01134e+07	1	0
414	0.40492	1.0123e+07	1	0
415	0.406589	1.01647e+07	1	0
416	0.407332	1.01833e+07	1	0
417	0.407963	1.01991e+07	1	0
418	0.409151	1.02288e+07	1	0
419	0.412505	1.03126e+07	1	0
420	0.413343	1.03336e+07	1	0
421	0.417345	1.04336e+07	1	0
422	0.418114	1.04528e+07	1	0
423	0.419944	1.04986e+07	1	0
424	0.420508	1.05127e+07	1	0
425	0.422412	1.05603e+07	1	0
426	0.42266	1.05665e+07	1	0
427	0.424468	1.06117e+07	1	0
428	0.427355	1.06839e+07	1	0
429	0.430539	1.07635e+07	1	0
430	0.43232	1.0808e+07	1	0
431	0.43257	1.08143e+07	1	0
432	0.433157	1.08289e+07	1	0
433	0.434746	1.08687e+07	1	0
434	0.434746	1.08687e+07	1	0
435	0.436087	1.09022e+07	1	0
436	0.436336	1.09084e+07	1	0
437	0.438692	1.09673e+07	1	0
438	0.440419	1.10105e+07	1	0
439	0.446972	1.11743e+07	1	0
440	0.448266	1.12066e+07	1	0
441	0.449506	1.12377e+07	1	0
442	0.45065	1.12663e+07	1	0
443	0.451536	1.12884e+07	1	0
444	0.451993	1.12998e+07	1	0
445	0.452252	1.13063e+07	1	0
446	0.453439	1.1336e+07	1	0
447	0.455231	1.13808e+07	1	0
448	0.456467	1.14117e+07	1	0
449	0.459119	1.1478e+07	1	0
450	0.460056	1.15014e+07	1	0
451	0.460222	1.15056e+07	1	0
452	0.461031	1.15258e+07	1	0
453	0.461673	1.15418e+07	1	0
454	0.46219	1.15548e+07	1	0
455	0.462914	1.15729e+07	1	0
456	0.463024	1.15756e+07	1	0
457	0.463735	1.15934e+07	1	0
458	0.464434	1.16108e+07	1	0
459	0.464571	1.16143e+07	1	0
460	0.465933	1.16483e+07	1	0
461	0.466096	1.16524e+07	1	0
462	0.466225	1.16556e+07	1	0
463	0.466625	1.16656e+07	1	0
464	0.468111	1.17028e+07	1	0
465	0.468306	1.17076e+07	1	0
466	0.468992	1.17248e+07	1	0
467	0.469242	1.1731e+07	1	0
468	0.469556	1.17389e+07	1	0
469	0.469977	1.17494e+07	1	0
470	0.471358	1.1784e+07	1	0
471	0.47143	1.17857e+07	1	0
472	0.472642	1.18161e+07	1	0
473	0.474337	1.18584e+07	1	0
474	0.474806	1.18702e+07	1	0
475	0.475277	1.18819e+07	1	0
476	0.476457	1.19114e+07	1	0
477	0.476741	1.19185e+07	1	0
478	0.477635	1.19409e+07	1	0
479	0.47897	1.19743e+07	1	0
480	0.479462	1.19866e+07	1	0
481	0.479664	1.19916e+07	1	0
482	0.484678	1.2117e+07	1	0
483	0.485822	1.21455e+07	1	0
484	0.487128	1.21782e+07	1	0
485	0.489362	1.2234e+07	1	0
486	0.490271	1.22568e+07	1	0
487	0.49102	1.22755e+07	1	0
488	0.492208	1.23052e+07	1	0
489	0.494072	1.23518e+07	1	0
490	0.495185	1.23796e+07	1	0
491	0.498026	1.24506e+07	1	0
492	0.498077	1.24519e+07	1	0
493	0.498472	1.24618e+07	1	0
494	0.500826	1.25207e+07	1	0
495	0.502798	1.257e+07	1	0
496	0.504396	1.26099e+07	1	0
497	0.504607	1.26152e+07	1	0
498	0.505055	1.26264e+07	1	0
499	0.50523	1.26308e+07	1	0
500	0.5065	1.26625e+07	1	0
501	0.506631	1.26658e+07	1	0
502	0.508533	1.27133e+07	1	0
503	0.509069	1.27267e+07	1	0
504	0.509146	1.27286e+07	1	0
505	0.509548	1.27387e+07	1	0
506	0.510401	1.276e+07	1	0
507	0.511856	1.27964e+07	1	0
508	0.514813	1.28703e+07	1	0
509	0.515222	1.28805e+07	1	0
510	0.515246	1.28812e+07	1	0
511	0.517475	1.29369e+07	1	0
512	0.51758	1.29395e+07	1	0
513	0.51772	1.2943e+07	1	0
514	0.518353	1.29588e+07	1	0
515	0.519346	1.29837e+07	1	0
516	0.519704	1.29926e+07	1	0
517	0.520825	1.30206e+07	1	0
518	0.522083	1.30521e+07	1	0
519	0.522221	1.30555e+07	1	0
520	0.524055	1.31014e+07	1	0
521	0.524442	1.3111e+07	1	0
522	0.525525	1.31381e+07	1	0
523	0.525969	1.31492e+07	1	0
524	0.526112	1.31528e+07	1	0
525	0.526114	1.31529e+07	1	0
526	0.526492	1.31623e+07	1	0
527	0.527788	1.31947e+07	1	0
528	0.529945	1.32486e+07	1	0
529	0.530344	1.32586e+07	1	0
530	0.531885	1.32971e+07	1	0
531	0.532736	1.33184e+07	1	0
532	0.534034	1.33509e+07	1	0
533	0.534303	1.33576e+07	1	0
534	0.535952	1.33988e+07	1	0
535	0.536886	1.34221e+07	1	0
536	0.537164	1.34291e+07	1	0
537	0.537329	1.34332e+07	1	0
538	0.539315	1.34829e+07	1	0
539	0.539462	1.34865e+07	1	0
540	0.539946	1.34986e+07	1	0
541	0.540048	1.35012e+07	1	0
542	0.540283	1.35071e+07	1	0
543	0.540434	1.35109e+07	1	0
544	0.542071	1.35518e+07	1	0
545	0.544261	1.36065e+07	1	0
546	0.546078	1.36519e+07	1	0
547	0.546948	1.36737e+07	1	0
548	0.54727	1.36817e+07	1	0
549	0.54764	1.3691e+07	1	0
550	0.548852	1.37213e+07	1	0
551	0.549166	1.37292e+07	1	0
552	0.549983	1.37496e+07	1	0
553	0.551253	1.37813e+07	1	0
554	0.5517	1.37925e+07	1	0
555	0.552431	1.38108e+07	1	0
556	0.553582	1.38395e+07	1	0
557	0.556064	1.39016e+07	1	0
558	0.557536	1.39384e+07	1	0
559	0.558989	1.39747e+07	1	0
560	0.559593	1.39898e+07	1	0
561	0.561019	1.40255e+07	1	0
562	0.563215	1.40804e+07	1	0
563	0.563632	1.40908e+07	1	0
564	0.563764	1.40941e+07	1	0
565	0.563976	1.40994e+07	1	0
566	0.564571	1.41143e+07	1	0
567	0.564763	1.41191e+07	1	0
568	0.567172	1.41793e+07	1	0
569	0.567694	1.41923e+07	1	0
570	0.567979	1.41995e+07	1	0
571	0.570201	1.4255e+07	1	0
572	0.571605	1.42901e+07	1	0
573	0.571643	1.42911e+07	1	0
574	0.574409	1.43602e+07	1	0
575	0.575952	1.43988e+07	1	0
576	0.576082	1.44021e+07	1	0
577	0.576925	1.44231e+07	1	0
578	0.577171	1.44293e+07	1	0
579	0.578115	1.44529e+07	1	0
580	0.578464	1.44616e+07	1	0
581	0.579659	1.44915e+07	1	0
582	0.581239	1.4531e+07	1	0
583	0.582643	1.45661e+07	1	0
584	0.58557	1.46393e+07	1	0
585	0.587683	1.46921e+07	1	0
586	0.588481	1.4712e+07	1	0
587	0.590068	1.47517e+07	1	0
588	0.590594	1.47648e+07	1	0
589	0.591208	1.47802e+07	1	0
590	0.591273	1.47818e+07	1	0
591	0.591983	1.47996e+07	1	0
592	0.59347	1.48367e+07	1	0
593	0.593619	1.48405e+07	1	0
594	0.59442	1.48605e+07	1	0
595	0.594927	1.48732e+07	1	0
596	0.595474	1.48868e+07	1	0
597	0.596194	1.49049e+07	1	0
598	0.596613	1.49153e+07	1	0
599	0.597152	1.49288e+07	1	0
600	0.597901	1.49475e+07	1	0
601	0.599438	1.4986e+07	1	0
602	0.600719	1.5018e+07	1	0
603	0.601423	1.50356e+07	1	0
604	0.601648	1.50412e+07	1	0
605	0.602434	1.50609e+07	1	0
606	0.603622	1.50905e+07	1	0
607	0.603853	1.50963e+07	1	0
608	0.603866	1.50967e+07	1	0
609	0.605149	1.51287e+07	1	0
610	0.606344	1.51586e+07	1	0
611	0.607936	1.51984e+07	1	0
612	0.608106	1.52027e+07	1	0
613	0.608675	1.52169e+07	1	0
614	0.609169	1.52292e+07	1	0
615	0.610145	1.52536e+07	1	0
616	0.611145	1.52786e+07	1	0
617	0.611693	1.52923e+07	1	0
618	0.61307	1.53268e+07	1	0
619	0.613259	1.53315e+07	1	0
620	0.614088	1.53522e+07	1	0
621	0.614241	1.5356e+07	1	0
622	0.615321	1.5383e+07	1	0
623	0.615784	1.53946e+07	1	0
624	0.616415	1.54104e+07	1	0
625	0.617055	1.54264e+07	1	0
626	0.617268	1.54317e+07	1	0
627	0.619533	1.54883e+07	1	0
628	0.619979	1.54995e+07	1	0
629	0.622326	1.55581e+07	1	0
630	0.622778	1.55695e+07	1	0
631	0.624463	1.56116e+07	1	0
632	0.624493	1.56123e+07	1	0
633	0.625185	1.56296e+07	1	0
634	0.625635	1.56409e+07	1	0
635	0.625678	1.5642e+07	1	0
636	0.627488	1.56872e+07	1	0
637	0.631316	1.57829e+07	1	0
638	0.631819	1.57955e+07	1	0
639	0.631982	1.57995e+07	1	0
640	0.634134	1.58533e+07	1	0
641	0.634613	1.58653e+07	1	0
642	0.636035	1.59009e+07	1	0
643	0.636738	1.59184e+07	1	0
644	0.636981	1.59245e+07	1	0
645	0.640709	1.60177e+07	1	0
646	0.640911	1.60228e+07	1	0
647	0.642786	1.60696e+07	1	0
648	0.64336	1.6084e+07	1	0
649	0.645564	1.61391e+07	1	0
650	0.646829	1.61707e+07	1	0
651	0.647446	1.61862e+07	1	0
652	0.648238	1.6206e+07	1	0
653	0.648638	1.62159e+07	1	0
654	0.650718	1.62679e+07	1	0
655	0.652363	1.63091e+07	1	0
656	0.652992	1.63248e+07	1	0
657	0.653156	1.63289e+07	1	0
658	0.653212	1.63303e+07	1	0
659	0.654595	1.63649e+07	1	0
660	0.65547	1.63867e+07	1	0
661	0.656089	1.64022e+07	1	0
662	0.657076	1.64269e+07	1	0
663	0.659709	1.64927e+07	1	0
664	0.663303	1.65826e+07	1	0
665	0.66582	1.66455e+07	1	0
666	0.667044	1.66761e+07	1	0
667	0.667599	1.669e+07	1	0
668	0.667643	1.66911e+07	1	0
669	0.668646	1.67162e+07	1	0
670	0.670317	1.67579e+07	1	0
671	0.671141	1.67785e+07	1	0
672	0.672273	1.68068e+07	1	0
673	0.672751	1.68188e+07	1	0
674	0.673501	1.68375e+07	1	0
675	0.673899	1.68475e+07	1	0
676	0.677692	1.69423e+07	1	0
677	0.678693	1.69673e+07	1	0
678	0.680363	1.70091e+07	1	0
679	0.680495	1.70124e+07	1	0
680	0.680802	1.70201e+07	1	0
681	0.681833	1.70458e+07	1	0
682	0.683481	1.7087e+07	1	0
683	0.683505	1.70876e+07	1	0
684	0.683725	1.70931e+07	1	0
685	0.684217	1.71054e+07	1	0
686	0.686105	1.71526e+07	1	0
687	0.686335	1.71584e+07	1	0
688	0.687951	1.71988e+07	1	0
689	0.690005	1.72501e+07	1	0
690	0.690846	1.72712e+07	1	0
691	0.691388	1.72847e+07	1	0
692	0.694177	1.73544e+07	1	0
693	0.695622	1.73906e+07	1	0
694	0.697767	1.74442e+07	1	0
695	0.698059	1.74515e+07	1	0
696	0.698091	1.74523e+07	1	0
697	0.698149	1.74537e+07	1	0
698	0.700004	1.75001e+07	1	0
699	0.702938	1.75735e+07	1	0
700	0.705503	1.76376e+07	1	0
701	0.707192	1.76798e+07	1	0
702	0.707308	1.76827e+07	1	0
703	0.708018	1.77005e+07	1	0
704	0.712188	1.78047e+07	1	0
705	0.712725	1.78181e+07	1	0
706	0.713312	1.78328e+07	1	0
707	0.713627	1.78407e+07	1	0
708	0.71463	1.78657e+07	1	0
709	0.715424	1.78856e+07	1	0
710	0.71708	1.7927e+07	1	0
711	0.717511	1.79378e+07	1	0
712	0.718934	1.79733e+07	1	0
713	0.719272	1.79818e+07	1	0
714	0.720262	1.80065e+07	1	0
715	0.720308	1.80077e+07	1	0
716	0.721225	1.80306e+07	1	0
717	0.721916	1.80479e+07	1	0
718	0.722421	1.80605e+07	1	0
719	0.722783	1.80696e+07	1	0
720	0.722813	1.80703e+07	1	0
721	0.722987	1.80747e+07	1	0
722	0.725064	1.81266e+07	1	0
723	0.725225	1.81306e+07	1	0
724	0.7263	1.81575e+07	1	0
725	0.726786	1.81697e+07	1	0
726	0.726855	1.81714e+07	1	0
727	0.727124	1.81781e+07	1	0
728	0.727258	1.81815e+07	1	0
729	0.732099	1.83025e+07	1	0
730	0.732936	1.83234e+07	1	0
731	0.733029	1.83257e+07	1	0
732	0.736166	1.84042e+07	1	0
733	0.738091	1.84523e+07	1	0
734	0.739331	1.84833e+07	1	0
735	0.7402	1.8505e+07	1	0
736	0.741962	1.8549e+07	1	0
737	0.742383	1.85596e+07	1	0
738	0.743301	1.85825e+07	1	0
739	0.744001	1.86e+07	1	0
740	0.744496	1.86124e+07	1	0
741	0.745223	1.86306e+07	1	0
742	0.745297	1.86324e+07	1	0
743	0.745385	1.86346e+07	1	0
744	0.746711	1.86678e+07	1	0
745	0.746847	1.86712e+07	1	0
746	0.74907	1.87267e+07	1	0
747	0.749181	1.87295e+07	1	0
748	0.752287	1.88072e+07	1	0
749	0.752589	1.88147e+07	1	0
750	0.754145	1.88536e+07	1	0
751	0.754946	1.88737e+07	1	0
752	0.755589	1.88897e+07	1	0
753	0.756983	1.89246e+07	1	0
754	0.757866	1.89466e+07	1	0
755	0.758995	1.89749e+07	1	0
756	0.761403	1.90351e+07	1	0
757	0.763639	1.9091e+07	1	0
758	0.763914	1.90978e+07	1	0
759	0.764385	1.91096e+07	1	0
760	0.766143	1.91536e+07	1	0
761	0.766617	1.91654e+07	1	0
762	0.767432	1.91858e+07	1	0
763	0.769475	1.92369e+07	1	0
764	0.770123	1.92531e+07	1	0
765	0.771475	1.92869e+07	1	0
766	0.772289	1.93072e+07	1	0
767	0.772549	1.93137e+07	1	0
768	0.777275	1.94319e+07	1	0
769	0.777534	1.94383e+07	1	0
770	0.778153	1.94538e+07	1	0
771	0.778208	1.94552e+07	1	0
772	0.778737	1.94684e+07	1	0
773	0.779718	1.9493e+07	1	0
774	0.779953	1.94988e+07	1	0
775	0.780017	1.95004e+07	1	0
776	0.780228	1.95057e+07	1	0
777	0.78025	1.95063e+07	1	0
778	0.780353	1.95088e+07	1	0
779	0.780519	1.9513e+07	1	0
780	0.780682	1.9517e+07	1	0
781	0.781826	1.95457e+07	1	0
782	0.781887	1.95472e+07	1	0
783	0.782732	1.95683e+07	1	0
784	0.783212	1.95803e+07	1	0
785	0.783551	1.95888e+07	1	0
786	0.783984	1.95996e+07	1	0
787	0.784217	1.96054e+07	1	0
788	0.785116	1.96279e+07	1	0
789	0.785388	1.96347e+07	1	0
790	0.785591	1.96398e+07	1	0
791	0.785761	1.9644e+07	1	0
792	0.786301	1.96575e+07	1	0
793	0.78665	1.96663e+07	1	0
794	0.789311	1.97328e+07	1	0
795	0.790902	1.97725e+07	1	0
796	0.791138	1.97784e+07	1	0
797	0.79199	1.97998e+07	1	0
798	0.792501	1.98125e+07	1	0
799	0.79327	1.98318e+07	1	0
800	0.794317	1.98579e+07	1	0
801	0.795338	1.98834e+07	1	0
802	0.796556	1.99139e+07	1	0
803	0.797075	1.99269e+07	1	0
804	0.799524	1.99881e+07	1	0
805	0.799616	1.99904e+07	1	0
806	0.800109	2.00027e+07	1	0
807	0.800251	2.00063e+07	1	0
808	0.801557	2.00389e+07	1	0
809	0.801881	2.0047e+07	1	0
810	0.802347	2.00587e+07	1	0
811	0.802376	2.00594e+07	1	0
812	0.804273	2.01068e+07	1	0
813	0.807122	2.01781e+07	1	0
814	0.808134	2.02034e+07	1	0
815	0.808956	2.02239e+07	1	0
816	0.809486	2.02371e+07	1	0
817	0.809633	2.02408e+07	1	0
818	0.809636	2.02409e+07	1	0
819	0.810448	2.02612e+07	1	0
820	0.810792	2.02698e+07	1	0
821	0.810849	2.02712e+07	1	0
822	0.811515	2.02879e+07	1	0
823	0.812258	2.03064e+07	1	0
824	0.813782	2.03445e+07	1	0
825	0.814319	2.0358e+07	1	0
826	0.815792	2.03948e+07	1	0
827	0.816952	2.04238e+07	1	0
828	0.81745	2.04362e+07	1	0
829	0.82058	2.05145e+07	1	0
830	0.821897	2.05474e+07	1	0
831	0.822345	2.05586e+07	1	0
832	0.822655	2.05664e+07	1	0
833	0.822907	2.05727e+07	1	0
834	0.823953	2.05988e+07	1	0
835	0.824729	2.06182e+07	1	0
836	0.825752	2.06438e+07	1	0
837	0.827303	2.06826e+07	1	0
838	0.827546	2.06887e+07	1	0
839	0.829842	2.0746e+07	1	0
840	0.831366	2.07841e+07	1	0
841	0.834423	2.08606e+07	1	0
842	0.835518	2.0888e+07	1	0
843	0.836669	2.09167e+07	1	0
844	0.836669	2.09167e+07	1	0
845	0.836746	2.09187e+07	1	0
846	0.837945	2.09486e+07	1	0
847	0.839614	2.09904e+07	1	0
848	0.84008	2.1002e+07	1	0
849	0.840462	2.10115e+07	1	0
850	0.843901	2.10975e+07	1	0
851	0.844309	2.11077e+07	1	0
852	0.846608	2.11652e+07	1	0
853	0.846907	2.11727e+07	1	0
854	0.846998	2.1175e+07	1	0
855	0.850105	2.12526e+07	1	0
856	0.851396	2.12849e+07	1	0
857	0.851565	2.12891e+07	1	0
858	0.851768	2.12942e+07	1	0
859	0.853157	2.13289e+07	1	0
860	0.85328	2.1332e+07	1	0
861	0.854829	2.13707e+07	1	0
862	0.856047	2.14012e+07	1	0
863	0.85629	2.14073e+07	1	0
864	0.85793	2.14483e+07	1	0
865	0.858879	2.1472e+07	1	0
866	0.859538	2.14884e+07	1	0
867	0.860195	2.15049e+07	1	0
868	0.864847	2.16212e+07	1	0
869	0.867371	2.16843e+07	1	0
870	0.867503	2.16876e+07	1	0
871	0.868472	2.17118e+07	1	0
872	0.868991	2.17248e+07	1	0
873	0.87029	2.17572e+07	1	0
874	0.872401	2.181e+07	1	0
875	0.873944	2.18486e+07	1	0
876	0.873996	2.18499e+07	1	0
877	0.876097	2.19024e+07	1	0
878	0.877781	2.19445e+07	1	0
879	0.880696	2.20174e+07	1	0
880	0.880971	2.20243e+07	1	0
881	0.885336	2.21334e+07	1	0
882	0.886084	2.21521e+07	1	0
883	0.886288	2.21572e+07	1	0
884	0.887742	2.21935e+07	1	0
885	0.888008	2.22002e+07	1	0
886	0.88865	2.22162e+07	1	0
887	0.888752	2.22188e+07	1	0
888	0.889208	2.22302e+07	1	0
889	0.891163	2.22791e+07	1	0
890	0.891899	2.22975e+07	1	0
891	0.893246	2.23312e+07	1	0
892	0.894251	2.23563e+07	1	0
893	0.895345	2.23836e+07	1	0
894	0.896963	2.24241e+07	1	0
895	0.897417	2.24354e+07	1	0
896	0.89813	2.24532e+07	1	0
897	0.898594	2.24648e+07	1	0
898	0.900595	2.25149e+07	1	0
899	0.901694	2.25424e+07	1	0
900	0.903192	2.25798e+07	1	0
901	0.905057	2.26264e+07	1	0
902	0.906283	2.26571e+07	1	0
903	0.906742	2.26686e+07	1	0
904	0.908442	2.2711e+07	1	0
905	0.911845	2.27961e+07	1	0
906	0.912387	2.28097e+07	1	0
907	0.913633	2.28408e+07	1	0
908	0.915728	2.28932e+07	1	0
909	0.915965	2.28991e+07	1	0
910	0.916028	2.29007e+07	1	0
911	0.916677	2.29169e+07	1	0
912	0.916707	2.29177e+07	1	0
913	0.916844	2.29211e+07	1	0
914	0.921011	2.30253e+07	1	0
915	0.921484	2.30371e+07	1	0
916	0.922104	2.30526e+07	1	0
917	0.922178	2.30544e+07	1	0
918	0.923959	2.3099e+07	1	0
919	0.924037	2.31009e+07	1	0
920	0.924839	2.3121e+07	1	0
921	0.925018	2.31255e+07	1	0
922	0.926754	2.31688e+07	1	0
923	0.926865	2.31716e+07	1	0
924	0.92776	2.3194e+07	1	0
925	0.929919	2.3248e+07	1	0
926	0.93133	2.32832e+07	1	0
927	0.931767	2.32942e+07	1	0
928	0.932311	2.33078e+07	1	0
929	0.932633	2.33158e+07	1	0
930	0.933322	2.3333e+07	1	0
931	0.93343	2.33358e+07	1	0
932	0.934425	2.33606e+07	1	0
933	0.934876	2.33719e+07	1	0
934	0.936149	2.34037e+07	1	0
935	0.936512	2.34128e+07	1	0
936	0.93909	2.34772e+07	1	0
937	0.939964	2.34991e+07	1	0
938	0.940197	2.35049e+07	1	0
939	0.940352	2.35088e+07	1	0
940	0.942544	2.35636e+07	1	0
941	0.942619	2.35655e+07	1	0
942	0.943256	2.35814e+07	1	0
943	0.945467	2.36367e+07	1	0
944	0.946209	2.36552e+07	1	0
945	0.946536	2.36634e+07	1	0
946	0.946947	2.36737e+07	1	0
947	0.948262	2.37065e+07	1	0
948	0.94854	2.37135e+07	1	0
949	0.948847	2.37212e+07	1	0
950	0.949068	2.37267e+07	1	0
951	0.949212	2.37303e+07	1	0
